n_estimators,max_depth,max_features,min_samples_split,min_samples_leaf,mean_r2,std_r2,mean_rmse,std_rmse,time_s
50,20,1.0,10,10,0.8086476933330944,0.011643973869483489,0.0029318735638126435,9.646540056442636e-05,27.2378
50,20,1.0,20,1,0.8206205125231326,0.012573848092809505,0.0028378658878454263,9.941678770749764e-05,29.785
50,20,1.0,20,2,0.8207276601869641,0.012588870356377513,0.002836969925300691,9.742213597317932e-05,30.339
50,20,1.0,20,5,0.8177310759785487,0.012597306573004891,0.002860797107307589,0.00010026298890167993,28.7552
50,20,1.0,20,10,0.8086476933330944,0.011643973869483489,0.002931873563812644,9.646540056442635e-05,31.8278
100,,sqrt,2,1,0.7919028313396776,0.01399967654894803,0.0030568352893739063,0.00010053595258649405,28.2863
100,,sqrt,2,2,0.7831652987703148,0.013726813872897325,0.003120960033398245,0.00010742338247247923,25.1202
100,,sqrt,2,5,0.7623909101416295,0.015023081496138098,0.0032672750304674966,0.00011851169508825887,26.1561
100,,sqrt,2,10,0.7321237820688677,0.01613748788185962,0.003469569150402423,0.00012897441833631724,27.0904
100,,sqrt,5,1,0.7888870519151339,0.01363199669808201,0.0030793204796372075,0.00010522192036803168,36.0131
100,,sqrt,5,2,0.7850385652777592,0.013595639454249938,0.0031078041741099465,0.00011686062977251932,28.2807
100,,sqrt,5,5,0.7623909101416295,0.015023081496138077,0.0032672750304674966,0.0001185116950882589,25.7965
100,,sqrt,5,10,0.7321237820688677,0.01613748788185958,0.003469569150402423,0.00012897441833631718,21.9284
100,,sqrt,10,1,0.7790689846415881,0.014668119828657013,0.0031498555046082398,0.00010352420293002579,29.9448
100,,sqrt,10,2,0.7763505491147515,0.015241139396605763,0.0031693670779628694,0.00011803541061856263,33.0156
100,,sqrt,10,5,0.7623909101416295,0.015023081496138077,0.0032672750304674966,0.00011851169508825898,27.946
100,,sqrt,10,10,0.7321237820688677,0.016137487881859622,0.003469569150402423,0.0001289744183363173,26.2709
100,,sqrt,20,1,0.7614605874486526,0.014941630770408776,0.003273671517554542,0.00011784798646855146,26.6569
100,,sqrt,20,2,0.7561736182583427,0.014519095226902935,0.0033095997331223765,0.00010511083340173493,13.787
100,,sqrt,20,5,0.7488205713824291,0.015532982942418021,0.0033590455203390554,0.00011187741674707347,4.005
100,,sqrt,20,10,0.7321237820688677,0.016137487881859622,0.003469569150402423,0.00012897441833631726,3.6905
100,,log2,2,1,0.7919028313396776,0.013999676548948011,0.0030568352893739063,0.00010053595258649394,27.7613
100,,log2,2,2,0.7831652987703148,0.013726813872897306,0.003120960033398245,0.00010742338247247923,20.7531
100,,log2,2,5,0.7623909101416295,0.015023081496138077,0.0032672750304674966,0.00011851169508825898,3.9708
100,,log2,2,10,0.7321237820688677,0.016137487881859622,0.003469569150402423,0.0001289744183363173,3.3277
100,,log2,5,1,0.7888870519151339,0.01363199669808201,0.0030793204796372075,0.00010522192036803153,5.1811
100,,log2,5,2,0.7850385652777592,0.013595639454249894,0.0031078041741099465,0.00011686062977251935,4.2393
100,,log2,5,5,0.7623909101416295,0.015023081496138098,0.0032672750304674966,0.00011851169508825887,4.1485
100,,log2,5,10,0.7321237820688677,0.0161374878818596,0.003469569150402423,0.0001289744183363172,4.2755
100,,log2,10,1,0.7790689846415881,0.014668119828657013,0.0031498555046082398,0.00010352420293002589,5.0736
100,,log2,10,2,0.7763505491147515,0.015241139396605758,0.0031693670779628694,0.00011803541061856255,4.8814
100,,log2,10,5,0.7623909101416295,0.015023081496138077,0.0032672750304674966,0.000118511695088259,4.3234
100,,log2,10,10,0.7321237820688677,0.016137487881859598,0.003469569150402423,0.00012897441833631713,4.3412
100,,log2,20,1,0.7614605874486526,0.014941630770408778,0.003273671517554542,0.00011784798646855132,4.6761
100,,log2,20,2,0.7561736182583427,0.014519095226902961,0.0033095997331223765,0.0001051108334017349,4.364
100,,log2,20,5,0.7488205713824291,0.015532982942418026,0.0033590455203390554,0.00011187741674707351,15.2454
100,,log2,20,10,0.7321237820688677,0.0161374878818596,0.003469569150402423,0.0001289744183363172,24.4202
100,,0.5,2,1,0.8342862243185085,0.011427857796562458,0.002728111355873477,0.00010176291649050059,28.1531
100,,0.5,2,2,0.8327973370013945,0.01309556156551343,0.0027398816885245937,0.00011404380209390696,9.6533
100,,0.5,2,5,0.8198469610990597,0.011726894390073628,0.0028448848649995093,0.00010705571215405986,8.4344
100,,0.5,2,10,0.7988466566959862,0.013382498020546212,0.003006197421080976,0.00011905149464006928,7.4419
100,,0.5,5,1,0.8341084974860404,0.01145305775661661,0.00272985753134881,0.00010986485173650763,10.566
100,,0.5,5,2,0.8319750354046997,0.01153295889885414,0.00274717009828603,0.0001035620588300706,9.3626
100,,0.5,5,5,0.8198469610990597,0.011726894390073636,0.0028448848649995093,0.00010705571215405998,8.0611
100,,0.5,5,10,0.7988466566959862,0.01338249802054621,0.003006197421080976,0.00011905149464006919,7.119
100,,0.5,10,1,0.8279107281124967,0.011299607759633611,0.002780440927844763,0.00010577264780889513,9.5079
100,,0.5,10,2,0.8267646748628007,0.012187560447987564,0.0027895079287757274,0.00011231024647739734,40.0041
100,,0.5,10,5,0.8198469610990597,0.011726894390073628,0.002844884864999509,0.00010705571215405986,40.2703
100,,0.5,10,10,0.7988466566959862,0.013382498020546215,0.003006197421080976,0.00011905149464006931,43.6074
100,,0.5,20,1,0.813826913186374,0.012663820890575463,0.0028915757827841964,0.00010565205914730654,40.0127
100,,0.5,20,2,0.8139118262948953,0.011476433421574448,0.00289144576382931,0.00010257524882644941,44.0086
100,,0.5,20,5,0.8082634005464641,0.012178804533222735,0.0029347459328224615,0.00010281208302426902,37.3384
100,,0.5,20,10,0.7988466566959862,0.01338249802054621,0.003006197421080976,0.00011905149464006919,39.7486
100,,1.0,2,1,0.8385690303264715,0.010903734247430985,0.0026926910149947477,0.00010093175552060794,44.7408
100,,1.0,2,2,0.8380567853685476,0.011024348722338644,0.002696978399292783,0.00010154313788936338,15.4482
100,,1.0,2,5,0.8278149449667996,0.011848253136832727,0.00278073258769926,0.00010111004233654417,14.6578
100,,1.0,2,10,0.8095288436338824,0.012048873445763376,0.002924952321390902,9.877902215231096e-05,13.505
100,,1.0,5,1,0.8373608068383505,0.010969918254751012,0.0027027390206625307,0.00010142254240862129,18.1976
100,,1.0,5,2,0.8376177012738344,0.0108933267916666,0.0027006659368494145,9.995811556080934e-05,17.0768
100,,1.0,5,5,0.8278149449667996,0.011848253136832727,0.00278073258769926,0.00010111004233654422,13.7647
100,,1.0,5,10,0.8095288436338824,0.012048873445763358,0.002924952321390902,9.877902215231093e-05,12.6051
100,,1.0,10,1,0.8330718050050813,0.01137256139893026,0.002738048673201856,0.00010252536741630841,16.6502
100,,1.0,10,2,0.8332260078468803,0.011214488573420186,0.00273684023479479,9.990325721745247e-05,15.2196
100,,1.0,10,5,0.8278149449667996,0.011848253136832727,0.0027807325876992605,0.00010111004233654409,14.0126
100,,1.0,10,10,0.8095288436338824,0.012048873445763364,0.002924952321390902,9.877902215231093e-05,12.7324
100,,1.0,20,1,0.821316847177186,0.012199294317034043,0.0028325469250253883,9.987515258832007e-05,16.8561
100,,1.0,20,2,0.8213963079113931,0.01218761817105333,0.002831871481122178,9.717718753909792e-05,14.7304
100,,1.0,20,5,0.8183219375028908,0.012553101657912206,0.002856105738725833,9.891690141620713e-05,15.1483
100,,1.0,20,10,0.8095288436338824,0.012048873445763365,0.002924952321390902,9.877902215231099e-05,12.1304
100,5,sqrt,2,1,0.5779757138389362,0.0228184491845407,0.004355788102084532,0.00016392199286416104,3.9282
100,5,sqrt,2,2,0.5780067222727109,0.02216145441082286,0.004355744912740942,0.0001619114467968167,4.2193
100,5,sqrt,2,5,0.578884244443062,0.02203401651457448,0.004351439176226176,0.000167406295453127,3.6813
100,5,sqrt,2,10,0.5778372988636888,0.021577001682096655,0.004356790247119392,0.00016221814615534406,3.3526
100,5,sqrt,5,1,0.5779740993713433,0.022869856365841983,0.004355772978557605,0.0001634893824533265,3.7109
100,5,sqrt,5,2,0.5783136438892095,0.022453176309230594,0.004354188074660836,0.0001647329342949712,3.2264
100,5,sqrt,5,5,0.5788842444430621,0.02203401651457448,0.004351439176226176,0.00016740629545312701,3.5595
100,5,sqrt,5,10,0.5778372988636888,0.021577001682096635,0.004356790247119392,0.00016221814615534423,3.3321
100,5,sqrt,10,1,0.5783692352431979,0.02218621509286873,0.004353995349552552,0.0001656843300117354,3.7127
100,5,sqrt,10,2,0.5789015104734154,0.021999750188551898,0.004351303038200409,0.0001657557559615503,3.8354
100,5,sqrt,10,5,0.5788842444430621,0.022034016514574446,0.0043514391762261755,0.0001674062954531271,3.6518
100,5,sqrt,10,10,0.5778372988636888,0.02157700168209664,0.004356790247119392,0.000162218146155344,3.8328
100,5,sqrt,20,1,0.5780978077226738,0.021555416051177032,0.004355499800885742,0.00016359153204457632,3.4273
100,5,sqrt,20,2,0.5782495233106694,0.0215874262673649,0.004354704019956459,0.00016339224710706986,4.0253
100,5,sqrt,20,5,0.5784023586559706,0.021495703921308253,0.00435387201802586,0.00016164912920712534,3.7508
100,5,sqrt,20,10,0.5778372988636888,0.02157700168209664,0.004356790247119392,0.000162218146155344,3.6132
100,5,log2,2,1,0.5779757138389362,0.0228184491845407,0.004355788102084531,0.00016392199286416125,3.3005
100,5,log2,2,2,0.5780067222727109,0.022161454410822862,0.004355744912740942,0.00016191144679681657,3.401
100,5,log2,2,5,0.578884244443062,0.02203401651457445,0.004351439176226176,0.00016740629545312701,3.9652
100,5,log2,2,10,0.577837298863689,0.02157700168209663,0.004356790247119392,0.00016221814615534406,3.9466
100,5,log2,5,1,0.5779740993713433,0.022869856365841976,0.004355772978557605,0.00016348938245332672,3.7568
100,5,log2,5,2,0.5783136438892095,0.022453176309230594,0.004354188074660836,0.0001647329342949712,3.5761
100,5,log2,5,5,0.578884244443062,0.022034016514574498,0.004351439176226176,0.00016740629545312693,3.5984
100,5,log2,5,10,0.5778372988636888,0.021577001682096638,0.004356790247119392,0.00016221814615534396,3.7021
100,5,log2,10,1,0.5783692352431979,0.022186215092868732,0.004353995349552551,0.0001656843300117355,3.775
100,5,log2,10,2,0.5789015104734154,0.021999750188551864,0.004351303038200409,0.00016575575596155026,3.9161
100,5,log2,10,5,0.5788842444430621,0.022034016514574477,0.004351439176226176,0.000167406295453127,4.2051
100,5,log2,10,10,0.5778372988636891,0.02157700168209666,0.004356790247119391,0.0001622181461553441,4.0056
100,5,log2,20,1,0.5780978077226738,0.021555416051177057,0.004355499800885742,0.00016359153204457627,4.3713
100,5,log2,20,2,0.5782495233106694,0.02158742626736491,0.004354704019956459,0.00016339224710706975,3.9269
100,5,log2,20,5,0.5784023586559706,0.021495703921308246,0.00435387201802586,0.0001616491292071254,4.3887
100,5,log2,20,10,0.5778372988636888,0.02157700168209664,0.004356790247119392,0.0001622181461553441,3.4239
100,5,0.5,2,1,0.6465460660396958,0.02110041979947785,0.003985781054817475,0.00015563816524394707,4.4575
100,5,0.5,2,2,0.6464582816141785,0.02067588001785779,0.003986402702713777,0.0001550130804900629,4.8466
100,5,0.5,2,5,0.6463840501017852,0.020378005321241975,0.003986788422073217,0.00015109631417341654,4.7448
100,5,0.5,2,10,0.6464270707995399,0.02118815119150424,0.0039863540533028475,0.0001542834429397802,4.7201
100,5,0.5,5,1,0.6461026230856062,0.02081593864282968,0.003988444635534183,0.00015701504959083308,4.6454
100,5,0.5,5,2,0.646063789279402,0.02057643917889916,0.003988715554792693,0.00015613177721525426,4.9239
100,5,0.5,5,5,0.6463840501017853,0.020378005321242013,0.003986788422073217,0.0001510963141734165,5.2081
100,5,0.5,5,10,0.6464270707995399,0.02118815119150424,0.0039863540533028475,0.0001542834429397801,4.4556
100,5,0.5,10,1,0.6458960093219115,0.020606234269919345,0.00398949365989427,0.0001517879252110858,3.7375
100,5,0.5,10,2,0.6458482437389035,0.020495075938312773,0.00398979867238431,0.0001516857329585214,3.818
100,5,0.5,10,5,0.6463840501017853,0.02037800532124195,0.003986788422073217,0.00015109631417341626,3.4131
100,5,0.5,10,10,0.6464270707995399,0.021188151191504224,0.0039863540533028475,0.00015428344293978027,3.5094
100,5,0.5,20,1,0.6462038387529659,0.02162217325038717,0.003987549229973117,0.00015621153833273482,3.887
100,5,0.5,20,2,0.6461868214259354,0.021734732980451626,0.003987582609841505,0.00015568595431164256,3.7937
100,5,0.5,20,5,0.646503976464426,0.02170478310967753,0.003985788371208018,0.00015537809635788756,3.4892
100,5,0.5,20,10,0.6464270707995399,0.021188151191504235,0.0039863540533028475,0.00015428344293978025,3.5824
100,5,1.0,2,1,0.6700075358555553,0.021675677396835135,0.003850340249435709,0.00014350399135804002,4.9173
100,5,1.0,2,2,0.6700348509676697,0.021710848718458735,0.0038501758633884805,0.00014376686289175407,4.9686
100,5,1.0,2,5,0.6701454551104964,0.021581838155593273,0.0038495683891319825,0.00014356995903288167,4.862
100,5,1.0,2,10,0.6696443238644451,0.02106120251226824,0.003852604308277903,0.0001413851947902294,4.8444
100,5,1.0,5,1,0.670016935222787,0.02167892766513023,0.0038502832680683457,0.00014348499385678524,5.1126
100,5,1.0,5,2,0.670045726561111,0.021708135903012234,0.003850112433388321,0.00014373970272781337,4.8891
100,5,1.0,5,5,0.6701454551104964,0.021581838155593266,0.0038495683891319825,0.0001435699590328817,4.8808
100,5,1.0,5,10,0.6696443238644451,0.02106120251226824,0.003852604308277903,0.00014138519479022936,5.0048
100,5,1.0,10,1,0.6700138535858191,0.021666847767497614,0.003850308168921541,0.00014355650597729018,5.0938
100,5,1.0,10,2,0.6700267724042723,0.021710351792051625,0.0038502239412844725,0.0001438047954301569,4.8846
100,5,1.0,10,5,0.6701454551104964,0.021581838155593266,0.0038495683891319825,0.00014356995903288156,4.9364
100,5,1.0,10,10,0.6696443238644451,0.021061202512268243,0.003852604308277903,0.00014138519479022936,5.6937
100,5,1.0,20,1,0.6697054350521412,0.021607209061710642,0.003852130261624517,0.00014350589644090273,4.7621
100,5,1.0,20,2,0.6697239358998328,0.021661270710967215,0.0038520131835006874,0.00014386607017716034,5.0055
100,5,1.0,20,5,0.6699083488913884,0.021584766497151103,0.0038509614227550905,0.00014382947522751535,5.0282
100,5,1.0,20,10,0.6696443238644451,0.02106120251226825,0.003852604308277903,0.0001413851947902295,5.3694
100,10,sqrt,2,1,0.7380744370687606,0.016208593024060483,0.0034301163268183423,0.00011426004415041545,3.9135
100,10,sqrt,2,2,0.7381467117378679,0.015383501202027495,0.00343027527209474,0.00012085980069674989,4.2524
100,10,sqrt,2,5,0.7284167988838881,0.01717913191971647,0.0034928640258700067,0.00012224428150426193,3.9963
100,10,sqrt,2,10,0.7150304372946716,0.015069997538866758,0.003579153953387677,0.00012805325662124855,3.9966
100,10,sqrt,5,1,0.7376281881879005,0.015084496798103354,0.0034334992637194356,0.00011265799942982933,4.2956
100,10,sqrt,5,2,0.7378463115583249,0.01511959115989523,0.00343200468995613,0.00011176825421271042,3.8939
100,10,sqrt,5,5,0.7284167988838881,0.01717913191971647,0.0034928640258700067,0.00012224428150426193,4.3054
100,10,sqrt,5,10,0.7150304372946716,0.015069997538866758,0.003579153953387677,0.00012805325662124852,4.0974
100,10,sqrt,10,1,0.7337578348428602,0.015280420512907638,0.0034584075877441855,0.00010283801048735112,4.3771
100,10,sqrt,10,2,0.7328792469911116,0.016851579667793663,0.003463740565336959,0.00011200806563492041,4.5468
100,10,sqrt,10,5,0.7284167988838882,0.0171791319197165,0.0034928640258700067,0.00012224428150426183,3.9486
100,10,sqrt,10,10,0.7150304372946718,0.015069997538866743,0.003579153953387677,0.00012805325662124857,3.8039
100,10,sqrt,20,1,0.7252649797219543,0.017085690403608817,0.0035129114016795053,0.00011401523276633434,4.2892
100,10,sqrt,20,2,0.7257738496624455,0.01649475328725424,0.003510129275655851,0.00012161567517525901,4.0945
100,10,sqrt,20,5,0.722133509226748,0.01737620406619674,0.003532873835310418,0.00011526150808669757,3.9412
100,10,sqrt,20,10,0.7150304372946716,0.015069997538866758,0.003579153953387677,0.00012805325662124857,3.8165
100,10,log2,2,1,0.7380744370687606,0.016208593024060476,0.0034301163268183423,0.00011426004415041551,4.4645
100,10,log2,2,2,0.7381467117378679,0.015383501202027498,0.00343027527209474,0.00012085980069674986,4.1608
100,10,log2,2,5,0.7284167988838881,0.01717913191971647,0.0034928640258700067,0.0001222442815042619,7.1753
100,10,log2,2,10,0.7150304372946716,0.015069997538866769,0.003579153953387677,0.0001280532566212485,30.8767
100,10,log2,5,1,0.7376281881879005,0.015084496798103354,0.0034334992637194356,0.00011265799942982917,39.5379
100,10,log2,5,2,0.737846311558325,0.015119591159895213,0.0034320046899561293,0.0001117682542127104,30.0663
100,10,log2,5,5,0.7284167988838881,0.01717913191971647,0.0034928640258700067,0.00012224428150426196,34.606
100,10,log2,5,10,0.7150304372946718,0.01506999753886675,0.003579153953387677,0.00012805325662124857,28.9566
100,10,log2,10,1,0.7337578348428603,0.015280420512907655,0.0034584075877441855,0.00010283801048735117,35.4554
100,10,log2,10,2,0.7328792469911116,0.016851579667793652,0.003463740565336959,0.00011200806563492049,33.5125
100,10,log2,10,5,0.7284167988838882,0.017179131919716487,0.0034928640258700067,0.00012224428150426193,29.5528
100,10,log2,10,10,0.7150304372946716,0.015069997538866757,0.003579153953387677,0.00012805325662124852,30.2442
100,10,log2,20,1,0.7252649797219543,0.017085690403608807,0.003512911401679506,0.00011401523276633434,35.53
100,10,log2,20,2,0.7257738496624455,0.016494753287254246,0.003510129275655851,0.00012161567517525888,36.6465
100,10,log2,20,5,0.722133509226748,0.017376204066196752,0.003532873835310418,0.00011526150808669746,28.6782
100,10,log2,20,10,0.7150304372946718,0.015069997538866732,0.003579153953387677,0.00012805325662124857,27.3831
100,10,0.5,2,1,0.8038276969855269,0.012471173625189989,0.0029683995256586096,0.00010078156147843647,40.3872
100,10,0.5,2,2,0.8042702014654644,0.012241954167867254,0.0029650201415078133,9.64717801620361e-05,36.53
100,10,0.5,2,5,0.7987519753897112,0.012094573691095565,0.003006789572680869,9.7639699781166e-05,28.7795
100,10,0.5,2,10,0.7860163307010716,0.012962456211352258,0.003100894232674576,0.00011487745083181652,33.8525
100,10,0.5,5,1,0.8033691503329493,0.01142961339734624,0.002972143661480462,9.329438517737176e-05,39.3507
100,10,0.5,5,2,0.8042315633173978,0.0125600755549822,0.002965114613524343,9.428267919883033e-05,31.2507
100,10,0.5,5,5,0.7987519753897112,0.012094573691095569,0.003006789572680869,9.763969978116591e-05,34.1994
100,10,0.5,5,10,0.7860163307010717,0.012962456211352238,0.003100894232674576,0.00011487745083181646,34.5919
100,10,0.5,10,1,0.8014450764331427,0.011994371868077497,0.0029864148092055794,9.440088661357431e-05,46.3439
100,10,0.5,10,2,0.8022561189289025,0.012738241537142233,0.0029800112505893386,9.636316147205105e-05,39.3886
100,10,0.5,10,5,0.7987519753897112,0.012094573691095565,0.003006789572680869,9.763969978116591e-05,39.2318
100,10,0.5,10,10,0.7860163307010717,0.012962456211352238,0.003100894232674576,0.0001148774508318164,36.9952
100,10,0.5,20,1,0.7921189234566952,0.012816681556922515,0.0030559691765874144,0.00010417036318921118,36.8971
100,10,0.5,20,2,0.7925609236851449,0.013386202034227138,0.0030523360881280917,0.00010236775982545127,35.1625
100,10,0.5,20,5,0.7921041862288953,0.012877865376747835,0.0030559110670734897,0.00010078744501914218,29.7089
100,10,0.5,20,10,0.7860163307010717,0.01296245621135225,0.003100894232674576,0.00011487745083181637,40.5616
100,10,1.0,2,1,0.8152212583383527,0.01166739484533269,0.0028806406366318872,8.923499062355589e-05,47.2081
100,10,1.0,2,2,0.8156909764298781,0.012141437227931462,0.0028767164026342698,8.791495119422766e-05,48.3631
100,10,1.0,2,5,0.8107731406550963,0.012461355297649027,0.0029150307248382674,9.493971831988733e-05,48.8661
100,10,1.0,2,10,0.7984042067586601,0.012812925070375111,0.0030089088892597373,9.466768423436438e-05,44.0509
100,10,1.0,5,1,0.8146823423618412,0.01193224330332301,0.002884701568558333,8.902769047225354e-05,45.9342
100,10,1.0,5,2,0.8153156522732319,0.012140354920157321,0.002879659356156747,8.801342056444164e-05,48.2119
100,10,1.0,5,5,0.8107731406550963,0.012461355297649027,0.0029150307248382674,9.493971831988736e-05,17.0243
100,10,1.0,5,10,0.7984042067586601,0.012812925070375111,0.0030089088892597373,9.466768423436438e-05,8.6036
100,10,1.0,10,1,0.812439129639789,0.012129273357994746,0.0029021114813476603,9.095982452795868e-05,11.0219
100,10,1.0,10,2,0.8131258582916828,0.012074331793245229,0.0028968163634129573,8.990489654485413e-05,11.2051
100,10,1.0,10,5,0.8107731406550963,0.012461355297649001,0.0029150307248382674,9.493971831988733e-05,10.8895
100,10,1.0,10,10,0.7984042067586601,0.012812925070375111,0.0030089088892597373,9.466768423436445e-05,11.0242
100,10,1.0,20,1,0.8049972833569907,0.012843805885083832,0.002958937631113416,9.133759251526423e-05,12.3201
100,10,1.0,20,2,0.8055313901250287,0.012961197398344015,0.002954832809090614,9.134605335711509e-05,12.5973
100,10,1.0,20,5,0.8044272155591313,0.013274269932561656,0.0029631841647488675,9.44377686749299e-05,10.6517
100,10,1.0,20,10,0.7984042067586601,0.012812925070375111,0.0030089088892597373,9.46676842343644e-05,10.4982
100,20,sqrt,2,1,0.7911195028655509,0.013435774525160961,0.003062866819289712,9.832301655348554e-05,8.3688
100,20,sqrt,2,2,0.7832095114255206,0.015406661184150124,0.003119926865892573,0.00011130480488376934,7.3029
100,20,sqrt,2,5,0.7609621621543092,0.014712099352114736,0.0032774650888169527,0.00012341570619043345,5.7823
100,20,sqrt,2,10,0.7325326927781539,0.016187558810082475,0.003466992029894625,0.00013165516450788081,5.6321
100,20,sqrt,5,1,0.7887008016604384,0.012391873529019293,0.0030811899356566084,0.00010336705030228858,7.7644
100,20,sqrt,5,2,0.7845410280233938,0.01398470079756713,0.00311113829167803,0.00011484559797460214,6.9248
100,20,sqrt,5,5,0.7609621621543093,0.014712099352114724,0.003277465088816952,0.00012341570619043337,6.158
100,20,sqrt,5,10,0.7325326927781539,0.016187558810082454,0.003466992029894625,0.00013165516450788073,6.3971
100,20,sqrt,10,1,0.7788182600792849,0.013145457764562024,0.003152340047972843,0.00010411437720799498,7.1089
100,20,sqrt,10,2,0.7763117759062023,0.014663893333357988,0.0031697703266294133,0.00011319464982169994,6.5168
100,20,sqrt,10,5,0.7609621621543093,0.014712099352114724,0.0032774650888169527,0.00012341570619043337,6.5158
100,20,sqrt,10,10,0.7325326927781539,0.016187558810082478,0.003466992029894625,0.00013165516450788081,6.3205
100,20,sqrt,20,1,0.7614219890821781,0.016082785599724016,0.0032733589933074724,0.00011673711490452387,6.3049
100,20,sqrt,20,2,0.7565332119424288,0.016636935235092704,0.003306389856547582,0.00011175612709247194,6.4231
100,20,sqrt,20,5,0.7484347730154247,0.015931496655228847,0.0033615414903978083,0.00011432994121607322,6.0971
100,20,sqrt,20,10,0.7325326927781539,0.016187558810082454,0.003466992029894625,0.00013165516450788076,5.5882
100,20,log2,2,1,0.7911195028655509,0.013435774525160963,0.003062866819289712,9.832301655348559e-05,8.6588
100,20,log2,2,2,0.7832095114255206,0.01540666118415011,0.003119926865892573,0.00011130480488376934,8.0286
100,20,log2,2,5,0.7609621621543093,0.014712099352114722,0.003277465088816952,0.0001234157061904334,5.8276
100,20,log2,2,10,0.7325326927781539,0.01618755881008246,0.003466992029894625,0.00013165516450788068,5.6388
100,20,log2,5,1,0.7887008016604384,0.01239187352901929,0.0030811899356566084,0.00010336705030228853,9.1708
100,20,log2,5,2,0.7845410280233939,0.013984700797567109,0.00311113829167803,0.00011484559797460225,9.4306
100,20,log2,5,5,0.7609621621543092,0.014712099352114743,0.0032774650888169527,0.0001234157061904333,8.4365
100,20,log2,5,10,0.7325326927781539,0.016187558810082485,0.003466992029894625,0.0001316551645078808,6.1366
100,20,log2,10,1,0.7788182600792849,0.013145457764562026,0.003152340047972843,0.00010411437720799509,8.4147
100,20,log2,10,2,0.7763117759062023,0.01466389333335801,0.0031697703266294133,0.00011319464982169994,8.1569
100,20,log2,10,5,0.7609621621543092,0.01471209935211474,0.0032774650888169527,0.00012341570619043337,6.5476
100,20,log2,10,10,0.7325326927781539,0.016187558810082454,0.003466992029894625,0.0001316551645078806,5.733
100,20,log2,20,1,0.761421989082178,0.016082785599724016,0.003273358993307473,0.00011673711490452386,6.2851
100,20,log2,20,2,0.7565332119424288,0.016636935235092704,0.003306389856547582,0.00011175612709247189,6.4096
100,20,log2,20,5,0.7484347730154246,0.01593149665522887,0.0033615414903978083,0.00011432994121607332,5.7123
100,20,log2,20,10,0.7325326927781539,0.016187558810082478,0.003466992029894625,0.00013165516450788087,6.1043
100,20,0.5,2,1,0.8339900637450457,0.011677398704809326,0.002730797089461219,0.00010941005758953603,12.4604
100,20,0.5,2,2,0.8329273806489755,0.011697067261713942,0.0027393268599945637,0.00010569183552788642,12.4554
100,20,0.5,2,5,0.8197799746941531,0.011329195075844517,0.002845495128854884,0.00010335273838556326,9.4541
100,20,0.5,2,10,0.799005373464337,0.013410989360066015,0.003005001827849058,0.00011916974162728607,8.7513
100,20,0.5,5,1,0.8337337502020258,0.011140182387053735,0.0027328829990570613,0.00010333554393129302,11.9931
100,20,0.5,5,2,0.8317676668935116,0.01203205331167437,0.0027488315368355614,0.00011007702121131102,10.9675
100,20,0.5,5,5,0.8197799746941531,0.011329195075844517,0.002845495128854884,0.00010335273838556333,8.8337
100,20,0.5,5,10,0.799005373464337,0.013410989360066015,0.003005001827849058,0.00011916974162728595,8.5075
100,20,0.5,10,1,0.827589804414969,0.011224040064956742,0.0027828844692058515,0.00010045370259283567,11.2631
100,20,0.5,10,2,0.8266856243732708,0.01224239573273837,0.0027898379052352144,0.00010552298462782565,11.044
100,20,0.5,10,5,0.8197799746941531,0.011329195075844494,0.002845495128854884,0.00010335273838556322,10.0458
100,20,0.5,10,10,0.799005373464337,0.013410989360066015,0.003005001827849058,0.00011916974162728593,8.3501
100,20,0.5,20,1,0.8140573329636928,0.012113867174309812,0.0028899160264277525,0.00010154519000718199,10.4571
100,20,0.5,20,2,0.814091614328829,0.012001597166860683,0.002889793228894984,0.00010360380798847557,10.5481
100,20,0.5,20,5,0.8079390543484521,0.012155062717027182,0.002937287645648677,0.00010357407295148576,9.6073
100,20,0.5,20,10,0.799005373464337,0.013410989360066015,0.003005001827849058,0.00011916974162728608,9.1143
100,20,1.0,2,1,0.8390732299717193,0.010847955499548896,0.002688492089121742,0.00010075359830943181,20.342
100,20,1.0,2,2,0.8381439851392338,0.010953995907313304,0.002696285805024863,0.00010138503642875723,19.5985
100,20,1.0,2,5,0.8277834667846014,0.011844241401499877,0.002781002620713884,0.0001014785790244216,16.3314
100,20,1.0,2,10,0.8094993206430777,0.012061546408209917,0.0029251766770883253,9.888929525006316e-05,14.2218
100,20,1.0,5,1,0.8375708047152465,0.011027235601617724,0.002700987599089475,0.00010178880581997395,20.3937
100,20,1.0,5,2,0.8376424102753168,0.010915381933865,0.0027004638128504494,0.00010043464744957721,18.9046
100,20,1.0,5,5,0.8277834667846014,0.011844241401499877,0.002781002620713884,0.00010147857902442154,16.023
100,20,1.0,5,10,0.8094993206430777,0.012061546408209918,0.0029251766770883253,9.88892952500632e-05,14.4108
100,20,1.0,10,1,0.8331208552679993,0.011290496183835545,0.002737722155867389,0.00010304336408596482,18.1016
100,20,1.0,10,2,0.8331148062488861,0.011303129378533049,0.0027377054745024157,0.00010008646119614291,17.4084
100,20,1.0,10,5,0.8277834667846014,0.011844241401499884,0.002781002620713884,0.0001014785790244215,16.4377
100,20,1.0,10,10,0.8094993206430777,0.012061546408209917,0.0029251766770883253,9.888929525006318e-05,15.4934
