n_estimators,max_depth,max_features,min_samples_split,min_samples_leaf,mean_f1,std_f1,mean_accuracy,std_accuracy,time_s
50,5,0.5,20,1,0.9222674280305242,0.0315700986887062,0.9229365079365079,0.031551886503822776,0.803
50,5,0.5,20,2,0.9224286354418473,0.028634987940673394,0.9230158730158731,0.028828211176505365,0.808
50,5,0.5,20,5,0.9198220117182299,0.043213876467802635,0.9201587301587303,0.04397742154153852,0.8218
50,5,0.5,20,10,0.9113944957875919,0.04282091359504583,0.9116666666666667,0.04325804553376585,0.8334
50,5,1.0,2,1,0.9192792326960975,0.0441719126268575,0.9201587301587303,0.043977421541538546,0.824
50,5,1.0,2,2,0.919359183641354,0.025430190367434227,0.9201587301587303,0.025057756413186423,0.8233
50,5,1.0,2,5,0.9191591386671416,0.03135525006592718,0.9202380952380953,0.030736426128560607,0.822
50,5,1.0,2,10,0.8970953644965853,0.03143919632603761,0.8973809523809523,0.031951813209064324,0.8256
50,5,1.0,5,1,0.9248771401548976,0.039125333926412556,0.9257936507936508,0.03885040207638268,0.836
50,5,1.0,5,2,0.9191499241373673,0.02548589615789193,0.9201587301587303,0.025057756413186423,0.8004
50,5,1.0,5,5,0.9191591386671416,0.03135525006592718,0.9202380952380953,0.030736426128560607,0.8242
50,5,1.0,5,10,0.8970953644965853,0.03143919632603761,0.8973809523809523,0.031951813209064324,0.8026
50,5,1.0,10,1,0.9195721579955214,0.03575211720224997,0.9201587301587303,0.035790395093549636,0.8233
50,5,1.0,10,2,0.919418568568107,0.02163068792963491,0.9202380952380953,0.02132913436567729,0.8259
50,5,1.0,10,5,0.9191591386671416,0.03135525006592718,0.9202380952380953,0.030736426128560607,0.8201
50,5,1.0,10,10,0.8970953644965853,0.03143919632603761,0.8973809523809523,0.031951813209064324,0.8264
50,5,1.0,20,1,0.8946719427398859,0.03761843589267004,0.8945238095238095,0.03856922392288448,0.8312
50,5,1.0,20,2,0.9002298279363217,0.031148354520704493,0.9002380952380952,0.03205808928235389,0.8303
50,5,1.0,20,5,0.8998763168775377,0.03402756325403832,0.9002380952380953,0.03451067073468469,0.8308
50,5,1.0,20,10,0.8970953644965853,0.03143919632603761,0.8973809523809523,0.031951813209064324,0.8139
50,10,sqrt,2,1,0.9450505647194823,0.033056012115393045,0.9457936507936507,0.03251460512577788,0.7854
50,10,sqrt,2,2,0.9333720867990063,0.03709448724284478,0.9343650793650793,0.0363350807792978,0.818
50,10,sqrt,2,5,0.9248946287031469,0.0374677174363565,0.9257936507936508,0.03668907787576775,0.8139
50,10,sqrt,2,10,0.9303057259260946,0.041866599536989686,0.9314285714285715,0.0408081624488163,0.7931
50,10,sqrt,5,1,0.9364108071597433,0.03867642170922115,0.9372222222222222,0.03797675025710736,0.7842
50,10,sqrt,5,2,0.9420218435177732,0.03457517232597155,0.9429365079365079,0.03387401628965537,0.8391
50,10,sqrt,5,5,0.9248946287031469,0.0374677174363565,0.9257936507936508,0.03668907787576775,0.8486
50,10,sqrt,5,10,0.9303057259260946,0.041866599536989686,0.9314285714285715,0.0408081624488163,0.8235
