n_estimators,max_depth,max_features,min_samples_split,min_samples_leaf,mean_r2,std_r2,mean_rmse,std_rmse,time_s
50,20,log2,20,2,0.5579864883579981,0.02271653214403359,2.131848903014633,0.14029272342819973,14.2569
50,20,log2,20,5,0.5590708185795566,0.021447644653932136,2.1294419340606594,0.14136736960197444,15.8827
50,20,log2,20,10,0.5581737722210877,0.021249648194449904,2.1319873818642083,0.14661684581720072,14.9417
50,20,0.5,2,1,0.5466384228015402,0.029717283683610683,2.1577715320970787,0.13468283188749208,17.3753
50,20,0.5,2,2,0.5476859309440809,0.024040183461870174,2.1558016139931064,0.13124848719883941,13.9418
50,20,0.5,2,5,0.555452038504566,0.023785058791900526,2.138043283782911,0.14355200272870583,12.8528
50,20,0.5,2,10,0.557176554142446,0.023062987274420268,2.134494221727868,0.15115564000460982,12.0225
50,20,0.5,5,1,0.5498945523254075,0.02499130728420476,2.1507534906016827,0.13620546877483847,15.9853
50,20,0.5,5,2,0.5547057958117131,0.02433547611408549,2.1393477698733023,0.1373807067240885,16.7643
50,20,0.5,5,5,0.555452038504566,0.02378505879190052,2.138043283782911,0.14355200272870583,16.264
50,20,0.5,5,10,0.557176554142446,0.023062987274420275,2.134494221727868,0.15115564000460993,14.6376
50,20,0.5,10,1,0.5464446990689699,0.024100956122278288,2.1593228837285694,0.1403909491244163,18.1538
50,20,0.5,10,2,0.5547000780266561,0.024796399320218016,2.139360669542495,0.13775565235998855,14.1475
50,20,0.5,10,5,0.555452038504566,0.023785058791900498,2.138043283782911,0.1435520027287058,13.3767
50,20,0.5,10,10,0.557176554142446,0.02306298727442024,2.1344942217278686,0.15115564000460982,13.3736
50,20,0.5,20,1,0.5575371363100586,0.0186734080861531,2.1332489177068497,0.13831859507024888,12.3962
50,20,0.5,20,2,0.5598962576842609,0.021227711905182516,2.1275364332899915,0.14148891098101982,12.4398
50,20,0.5,20,5,0.5584907268167947,0.02172773119493785,2.130870721074716,0.14210964847075433,15.5357
50,20,0.5,20,10,0.557176554142446,0.02306298727442024,2.1344942217278686,0.15115564000460988,13.7415
50,20,1.0,2,1,0.5364747568291249,0.032494532470832733,2.181433539742958,0.13558743309917146,22.0789
50,20,1.0,2,2,0.5380215670105144,0.030566394923517152,2.1777504131525993,0.1296447368640008,21.5285
50,20,1.0,2,5,0.5519199349176735,0.028806262968393104,2.145737060473503,0.14196016923023602,19.4532
50,20,1.0,2,10,0.5568767644471215,0.024897368087791114,2.1345736221774607,0.145104388076673,16.3793
50,20,1.0,5,1,0.5390091184409656,0.031034472558508965,2.1756859280291048,0.13596365656212467,17.0194
50,20,1.0,5,2,0.5389291001933391,0.029284703218836177,2.1758149165171132,0.1300078977609205,21.6328
50,20,1.0,5,5,0.5519199349176735,0.028806262968393122,2.145737060473503,0.14196016923023602,24.3918
50,20,1.0,5,10,0.5568767644471215,0.024897368087791097,2.1345736221774607,0.14510438807667292,18.9413
50,20,1.0,10,1,0.5438236277976298,0.028053484976766675,2.1646466501855692,0.13460388567382378,23.6278
50,20,1.0,10,2,0.5454499762035793,0.028060976853209133,2.160885279772657,0.1357006881704856,22.169
50,20,1.0,10,5,0.5519199349176735,0.028806262968393104,2.145737060473503,0.1419601692302359,25.81
50,20,1.0,10,10,0.5568767644471215,0.024897368087791055,2.1345736221774607,0.145104388076673,17.9464
50,20,1.0,20,1,0.5511723920730128,0.026017547480591832,2.1475828476315986,0.13684078185307638,22.8054
50,20,1.0,20,2,0.5530266114300725,0.025502585981259485,2.142964469950377,0.13274449382139242,23.6588
50,20,1.0,20,5,0.5577297873782044,0.025327002699794935,2.1323628790271245,0.1431965211663433,20.9083
50,20,1.0,20,10,0.5568767644471215,0.02489736808779107,2.1345736221774607,0.14510438807667295,21.8711
100,,sqrt,2,1,0.5527541088255645,0.024015338839386238,2.144445161154219,0.14276516718530746,27.3931
100,,sqrt,2,2,0.5548807399363637,0.022537636404688085,2.1393749158171076,0.14106301620994044,26.1758
100,,sqrt,2,5,0.5557810719623002,0.021940335818162324,2.1376450867164096,0.14624359948753954,25.3707
100,,sqrt,2,10,0.5500019454023214,0.020998755668677316,2.151841520373763,0.15075829934951354,21.8059
100,,sqrt,5,1,0.5514141094768952,0.023802343602455624,2.1475773019641213,0.1414921372072294,22.363
100,,sqrt,5,2,0.5565912401947176,0.020709863350023366,2.135880374320944,0.14708417468470214,22.8159
100,,sqrt,5,5,0.5557810719623002,0.021940335818162342,2.1376450867164096,0.14624359948753946,19.9825
100,,sqrt,5,10,0.5500019454023213,0.020998755668677357,2.1518415203737624,0.15075829934951349,24.1828
