n_estimators,max_depth,max_features,min_samples_split,min_samples_leaf,mean_r2,std_r2,mean_rmse,std_rmse,time_s
50,20,log2,5,5,0.8354746187193486,0.05156213350032986,31691.254565445688,6375.712267545209,8.3595
50,20,log2,5,10,0.8132935182157214,0.047051762111961055,33951.86858981107,6399.536130526692,10.3365
50,20,log2,10,1,0.856314171573152,0.04278605246817851,29623.22992765195,5549.277197090904,10.7102
50,20,log2,10,2,0.8461402998311265,0.04398851895005409,30658.524021200756,5455.3857372581815,6.539
50,20,log2,10,5,0.8354746187193486,0.051562133500329864,31691.254565445688,6375.71226754521,9.3081
50,20,log2,10,10,0.8132935182157212,0.0470517621119611,33951.86858981107,6399.536130526692,10.5682
50,20,log2,20,1,0.8394087117152571,0.044805470273819134,31414.544524822508,6116.470522869881,7.4891
50,20,log2,20,2,0.8335986326030067,0.049778760640913716,31901.26027638382,6120.97154227726,9.3867
50,20,log2,20,5,0.8298491241383072,0.0460690777579393,32378.87632435692,6289.189515786899,9.0194
50,20,log2,20,10,0.8132935182157212,0.04705176211196108,33951.86858981107,6399.536130526693,7.0394
50,20,0.5,2,1,0.8683775772616433,0.06436149365611092,27807.033187748126,5657.056225903404,11.4675
50,20,0.5,2,2,0.8642645479801239,0.06568394878894235,28201.744259486295,5915.904225036208,9.0323
50,20,0.5,2,5,0.8535603466474774,0.06920126643726814,29428.14535485728,6641.199558375173,7.3165
50,20,0.5,2,10,0.8458003816841796,0.05824960658679265,30501.815706146263,6469.938925721425,10.4697
50,20,0.5,5,1,0.8641266973303982,0.0606126994611786,28385.611870384968,5569.336800085915,9.6073
50,20,0.5,5,2,0.8658663516443678,0.06240178800215156,28113.31935546484,5669.410130866302,5.2019
50,20,0.5,5,5,0.8535603466474774,0.06920126643726807,29428.14535485728,6641.199558375172,8.7434
50,20,0.5,5,10,0.8458003816841796,0.05824960658679264,30501.815706146263,6469.938925721423,5.0707
50,20,0.5,10,1,0.8650430694725392,0.05563357384897175,28376.490187816024,5603.776228996397,6.4112
50,20,0.5,10,2,0.867475624177839,0.05947121973830551,27979.74289190261,5593.122041060662,6.3526
50,20,0.5,10,5,0.8535603466474774,0.06920126643726808,29428.14535485728,6641.199558375172,6.0606
50,20,0.5,10,10,0.8458003816841796,0.05824960658679264,30501.815706146263,6469.938925721423,7.9564
50,20,0.5,20,1,0.858332172670315,0.054543808065022216,29128.158986997074,5259.504006802888,4.7154
50,20,0.5,20,2,0.8546027977388315,0.058507847395830516,29480.102578587044,5547.4969235880835,9.376
50,20,0.5,20,5,0.8519512331457356,0.06319388012079968,29737.27949771351,6248.075012555981,3.9926
50,20,0.5,20,10,0.8458003816841796,0.05824960658679264,30501.815706146263,6469.938925721425,8.2391
