n_estimators,max_depth,max_features,min_samples_split,min_samples_leaf,mean_f1,std_f1,mean_accuracy,std_accuracy,time_s
50,10,0.5,5,2,0.9577419397120309,0.025215329894942004,0.9578947368421054,0.025057643608922285,0.864
50,10,0.5,5,5,0.9541529036516241,0.027724414591380073,0.9543859649122807,0.027404384827742646,0.8464
50,10,0.5,5,10,0.9508029633743966,0.024638767071108403,0.9508771929824562,0.024561403508771937,0.8205
50,10,0.5,10,1,0.9543072759607334,0.02377877220857694,0.9543859649122807,0.02379764906359744,0.844
50,10,0.5,10,2,0.9488176776260812,0.030434481491220567,0.9491228070175438,0.029824561403508785,0.878
50,10,0.5,10,5,0.9541529036516241,0.027724414591380073,0.9543859649122807,0.027404384827742646,0.8667
50,10,0.5,10,10,0.9508029633743966,0.024638767071108403,0.9508771929824562,0.024561403508771937,0.8295
50,10,0.5,20,1,0.9506913786440814,0.027249863391745382,0.9508771929824562,0.026951388589012654,0.8658
50,10,0.5,20,2,0.9541471734594497,0.028832072323090294,0.9543859649122807,0.028505397911003365,0.8572
50,10,0.5,20,5,0.950691403345877,0.028337019820685334,0.9508771929824562,0.028070175438596485,0.8534
50,10,0.5,20,10,0.9508029633743966,0.024638767071108403,0.9508771929824562,0.024561403508771937,0.8346
50,10,1.0,2,1,0.946798776966585,0.03689778025298132,0.9473684210526315,0.03595421321389332,0.8966
50,10,1.0,2,2,0.9379876382020449,0.03448887590347166,0.9385964912280702,0.0335174967974435,0.8921
50,10,1.0,2,5,0.9488883336612132,0.032342489898678564,0.9491228070175438,0.03182167920564396,0.8915
50,10,1.0,2,10,0.9401705278955411,0.037242946278390636,0.9403508771929825,0.03696720615036049,0.8881
50,10,1.0,5,1,0.9488253990332455,0.030300862097876507,0.9491228070175438,0.029824561403508785,0.9114
50,10,1.0,5,2,0.9399196916121625,0.034324980243538236,0.9403508771929824,0.03347155092691037,0.8782
50,10,1.0,5,5,0.9488883336612132,0.032342489898678564,0.9491228070175438,0.03182167920564396,0.8833
50,10,1.0,5,10,0.9401705278955411,0.037242946278390636,0.9403508771929825,0.03696720615036049,0.8793
50,10,1.0,10,1,0.9451991728042337,0.031397765089889444,0.9456140350877194,0.030839290932012188,0.9114
50,10,1.0,10,2,0.9417359753636504,0.03196006184102503,0.9421052631578947,0.031432408538892835,0.8773
50,10,1.0,10,5,0.9488883336612132,0.032342489898678564,0.9491228070175438,0.03182167920564396,0.8951
50,10,1.0,10,10,0.9401705278955411,0.037242946278390636,0.9403508771929825,0.03696720615036049,0.9071
50,10,1.0,20,1,0.9363938436141428,0.025567377937996457,0.9368107769423559,0.025000726272576917,0.9865
